coarse_cell_id,original_landuse,landuse,IsProductionForestCell,forest_rule_repair
30274,OpenWetRich,OpenWetRich,0,FALSE
30275,OpenWetRich,OpenWetRich,0,FALSE
30276,OpenWetRich,OpenWetRich,0,FALSE
30278,OpenWetRich,OpenWetRich,0,FALSE
30279,OpenWetRich,OpenWetRich,0,FALSE
30297,ForestDryRich,ForestDryRich,0,FALSE
30298,ForestDryRich,ForestDryRich,0,FALSE
30315,OpenWetRich,OpenWetRich,0,FALSE
30317,OpenWetRich,OpenWetRich,0,FALSE
30318,OpenWetRich,OpenWetRich,0,FALSE
30319,OpenWetRich,OpenWetRich,0,FALSE
30320,OpenWetRich,OpenWetRich,0,FALSE
30321,OpenWetRich,OpenWetRich,0,FALSE
30322,OpenWetRich,OpenWetRich,0,FALSE
30323,OpenWetRich,OpenWetRich,0,FALSE
30324,OpenWetRich,OpenWetRich,0,FALSE
30325,OpenWetRich,OpenWetRich,0,FALSE
30326,OpenWetRich,OpenWetRich,0,FALSE
30327,OpenWetRich,OpenWetRich,0,FALSE
30335,OpenWetRich,OpenWetRich,0,FALSE
30362,OpenWetRich,OpenWetRich,0,FALSE
30365,OpenWetRich,OpenWetRich,0,FALSE
30366,OpenWetRich,OpenWetRich,0,FALSE
30374,OpenWetRich,OpenWetRich,0,FALSE
30375,OpenWetRich,OpenWetRich,0,FALSE
30376,OpenWetRich,OpenWetRich,0,FALSE
30568,OpenWetRich,OpenWetRich,0,FALSE
30569,OpenWetRich,OpenWetRich,0,FALSE
30592,ForestDryRich,ForestDryRich,0,FALSE
30593,ForestDryRich,ForestDryRich,0,FALSE
30610,OpenWetRich,OpenWetRich,0,FALSE
30611,OpenWetRich,OpenWetRich,0,FALSE
30612,OpenWetRich,OpenWetRich,0,FALSE
30617,ForestWetRich,ForestWetRich,1,FALSE
30618,OpenWetRich,OpenWetRich,0,FALSE
30619,OpenWetRich,OpenWetRich,0,FALSE
30620,OpenWetRich,OpenWetRich,0,FALSE
30621,OpenWetRich,OpenWetRich,0,FALSE
30622,OpenWetRich,OpenWetRich,0,FALSE
30657,OpenWetRich,OpenWetRich,0,FALSE
30660,OpenWetRich,OpenWetRich,0,FALSE
30861,OpenWetRich,OpenWetRich,0,FALSE
30863,OpenWetRich,OpenWetRich,0,FALSE
30864,OpenWetRich,OpenWetRich,0,FALSE
30887,ForestDryRich,ForestDryRich,1,FALSE
30904,OpenWetRich,OpenWetRich,0,FALSE
30905,OpenWetRich,OpenWetRich,0,FALSE
30906,OpenWetRich,OpenWetRich,0,FALSE
30907,OpenWetRich,OpenWetRich,0,FALSE
30908,ForestWetPoor,ForestWetPoor,1,FALSE
30909,ForestWetPoor,ForestWetPoor,1,FALSE
30911,OpenDryPoor,OpenDryPoor,0,FALSE
30912,OpenWetRich,OpenWetRich,0,FALSE
30913,OpenWetRich,OpenWetRich,0,FALSE
30914,OpenWetRich,OpenWetRich,0,FALSE
30915,OpenWetRich,OpenWetRich,0,FALSE
30916,OpenWetRich,OpenWetRich,0,FALSE
30917,OpenWetRich,OpenWetRich,0,FALSE
31156,OpenWetRich,OpenWetRich,0,FALSE
31157,OpenWetRich,OpenWetRich,0,FALSE
31165,OpenWetRich,OpenWetRich,0,FALSE
31166,OpenWetRich,OpenWetRich,0,FALSE
31167,OpenWetRich,OpenWetRich,0,FALSE
31168,OpenWetRich,OpenWetRich,0,FALSE
31198,OpenWetRich,OpenWetRich,0,FALSE
31199,OpenWetRich,OpenWetRich,0,FALSE
31200,OpenWetRich,OpenWetRich,0,FALSE
31202,OpenWetRich,OpenWetRich,0,FALSE
31203,OpenWetRich,OpenWetRich,0,FALSE
31204,OpenWetRich,OpenWetRich,0,FALSE
31205,OpenWetRich,OpenWetRich,0,FALSE
31206,OpenWetRich,OpenWetRich,0,FALSE
31207,OpenWetRich,OpenWetRich,0,FALSE
31208,OpenWetRich,OpenWetRich,0,FALSE
31209,OpenWetRich,OpenWetRich,0,FALSE
31210,OpenWetRich,OpenWetRich,0,FALSE
31211,ForestWetRich,ForestWetRich,1,FALSE
31448,ForestWetPoor,ForestWetPoor,1,FALSE
31449,ForestWetPoor,ForestWetPoor,1,FALSE
31450,ForestWetPoor,ForestWetPoor,1,FALSE
31451,OpenWetRich,OpenWetRich,0,FALSE
31452,OpenWetRich,OpenWetRich,0,FALSE
31453,OpenWetRich,OpenWetRich,0,FALSE
31456,OpenWetRich,OpenWetRich,0,FALSE
31494,OpenWetRich,OpenWetRich,0,FALSE
31495,OpenDryPoor,OpenDryPoor,0,FALSE
31496,OpenDryPoor,OpenDryPoor,0,FALSE
31497,OpenDryPoor,OpenDryPoor,0,FALSE
31498,OpenWetRich,OpenWetRich,0,FALSE
31499,OpenWetRich,OpenWetRich,0,FALSE
31500,OpenWetRich,OpenWetRich,0,FALSE
31501,OpenWetRich,OpenWetRich,0,FALSE
31502,OpenWetRich,OpenWetRich,0,FALSE
31503,OpenWetRich,OpenWetRich,0,FALSE
31505,ForestWetRich,ForestWetRich,1,FALSE
31746,OpenWetRich,OpenWetRich,0,FALSE
31747,OpenWetRich,OpenWetRich,0,FALSE
31755,OpenWetRich,OpenWetRich,0,FALSE
31760,OpenDryPoor,OpenDryPoor,0,FALSE
31761,ForestWetPoor,ForestWetPoor,1,FALSE
31762,ForestWetPoor,ForestWetPoor,1,FALSE
31790,OpenDryPoor,OpenDryPoor,0,FALSE
31793,OpenDryPoor,OpenDryPoor,0,FALSE
31794,OpenWetRich,OpenWetRich,0,FALSE
31795,OpenWetRich,OpenWetRich,0,FALSE
31796,OpenWetRich,OpenWetRich,0,FALSE
31797,ForestWetRich,ForestWetRich,1,FALSE
31798,ForestWetRich,ForestWetRich,1,FALSE
31799,ForestWetRich,ForestWetRich,1,FALSE
31800,ForestWetRich,ForestWetRich,1,FALSE
32048,OpenWetRich,OpenWetRich,0,FALSE
32049,OpenWetRich,OpenWetRich,0,FALSE
32056,ForestWetPoor,ForestWetPoor,1,FALSE
32057,ForestWetPoor,ForestWetPoor,1,FALSE
32088,ForestWetRich,ForestWetRich,1,FALSE
32089,OpenDryPoor,OpenDryPoor,0,FALSE
32091,OpenWetRich,OpenWetRich,0,FALSE
32092,OpenWetRich,OpenWetRich,0,FALSE
32338,OpenWetRich,OpenWetRich,0,FALSE
32339,OpenWetRich,OpenWetRich,0,FALSE
32340,OpenWetRich,OpenWetRich,0,FALSE
32341,OpenWetRich,OpenWetRich,0,FALSE
32342,OpenWetRich,OpenWetRich,0,FALSE
32629,OpenWetRich,OpenWetRich,0,FALSE
32634,OpenWetRich,OpenWetRich,0,FALSE
32635,OpenWetRich,OpenWetRich,0,FALSE
32636,OpenWetRich,OpenWetRich,0,FALSE
32637,OpenWetRich,OpenWetRich,0,FALSE
32927,OpenDryRich,OpenDryRich,0,FALSE
32928,OpenDryRich,OpenDryRich,0,FALSE
32929,OpenWetRich,OpenWetRich,0,FALSE
32930,OpenWetRich,OpenWetRich,0,FALSE
32931,OpenWetRich,OpenWetRich,0,FALSE
33221,OpenDryRich,OpenDryRich,0,FALSE
33222,OpenDryRich,OpenDryRich,0,FALSE
33223,OpenDryRich,OpenDryRich,0,FALSE
33224,OpenWetRich,OpenWetRich,0,FALSE
33514,OpenWetRich,OpenWetRich,0,FALSE
33516,OpenDryRich,OpenDryRich,0,FALSE
33517,OpenDryRich,OpenDryRich,0,FALSE
33518,OpenDryRich,OpenDryRich,0,FALSE
33519,OpenWetRich,OpenWetRich,0,FALSE
33809,OpenWetRich,OpenWetRich,0,FALSE
33810,OpenWetRich,OpenWetRich,0,FALSE
33813,OpenDryRich,OpenDryRich,0,FALSE
34108,OpenDryRich,OpenDryRich,0,FALSE
34404,OpenWetRich,OpenWetRich,0,FALSE
34985,OpenWetRich,OpenWetRich,0,FALSE
34991,OpenWetRich,OpenWetRich,0,FALSE
35286,OpenWetRich,OpenWetRich,0,FALSE
35867,OpenDryPoor,OpenDryPoor,0,FALSE
35876,OpenWetRich,OpenWetRich,0,FALSE
35877,OpenWetRich,OpenWetRich,0,FALSE
35878,OpenWetRich,OpenWetRich,0,FALSE
36164,OpenWetRich,OpenWetRich,0,FALSE
36165,OpenWetRich,OpenWetRich,0,FALSE
36171,OpenWetRich,OpenWetRich,0,FALSE
36172,OpenWetRich,OpenWetRich,0,FALSE
36173,OpenWetRich,OpenWetRich,0,FALSE
36448,OpenDryPoor,OpenDryPoor,0,FALSE
36458,OpenDryPoor,OpenDryPoor,0,FALSE
36466,OpenWetRich,OpenWetRich,0,FALSE
36467,OpenWetRich,OpenWetRich,0,FALSE
36468,OpenWetRich,OpenWetRich,0,FALSE
36469,OpenWetRich,OpenWetRich,0,FALSE
36741,OpenWetRich,OpenWetRich,0,FALSE
36743,OpenWetRich,OpenWetRich,0,FALSE
36744,OpenWetRich,OpenWetRich,0,FALSE
36749,OpenDryPoor,OpenDryPoor,0,FALSE
36757,OpenWetRich,OpenWetRich,0,FALSE
36761,OpenWetRich,OpenWetRich,0,FALSE
36762,OpenWetRich,OpenWetRich,0,FALSE
37037,OpenWetRich,OpenWetRich,0,FALSE
37038,OpenWetRich,OpenWetRich,0,FALSE
37039,OpenWetRich,OpenWetRich,0,FALSE
37042,OpenDryPoor,OpenDryPoor,0,FALSE
37043,OpenWetRich,OpenWetRich,0,FALSE
37044,OpenWetRich,OpenWetRich,0,FALSE
37326,OpenWetRich,OpenWetRich,0,FALSE
37327,OpenWetRich,OpenWetRich,0,FALSE
37333,OpenWetRich,OpenWetRich,0,FALSE
37334,OpenWetRich,OpenWetRich,0,FALSE
37335,OpenWetRich,OpenWetRich,0,FALSE
37336,OpenWetRich,OpenWetRich,0,FALSE
37337,OpenWetRich,OpenWetRich,0,FALSE
37623,OpenWetRich,OpenWetRich,0,FALSE
37629,OpenWetRich,OpenWetRich,0,FALSE
37630,OpenWetRich,OpenWetRich,0,FALSE
37633,OpenWetRich,OpenWetRich,0,FALSE
37634,OpenWetRich,OpenWetRich,0,FALSE
37635,OpenWetRich,OpenWetRich,0,FALSE
37928,OpenWetRich,OpenWetRich,0,FALSE
38221,OpenWetRich,OpenWetRich,0,FALSE
38222,OpenWetRich,OpenWetRich,0,FALSE
38512,OpenWetRich,OpenWetRich,0,FALSE
38515,OpenWetRich,OpenWetRich,0,FALSE
38780,OpenDryPoor,OpenDryPoor,0,FALSE
38781,OpenDryPoor,OpenDryPoor,0,FALSE
38782,OpenDryPoor,OpenDryPoor,0,FALSE
38789,OpenDryPoor,OpenDryPoor,0,FALSE
38790,OpenDryPoor,OpenDryPoor,0,FALSE
38809,OpenDryPoor,OpenDryPoor,0,FALSE
38810,OpenDryPoor,OpenDryPoor,0,FALSE
39073,OpenWetRich,OpenWetRich,0,FALSE
39077,OpenDryPoor,OpenDryPoor,0,FALSE
39079,OpenDryPoor,OpenDryPoor,0,FALSE
39080,OpenDryPoor,OpenDryPoor,0,FALSE
39083,OpenDryPoor,OpenDryPoor,0,FALSE
39104,OpenDryPoor,OpenDryPoor,0,FALSE
39105,OpenDryPoor,OpenDryPoor,0,FALSE
39368,OpenWetRich,OpenWetRich,0,FALSE
39370,OpenDryPoor,OpenDryPoor,0,FALSE
39371,OpenDryPoor,OpenDryPoor,0,FALSE
39397,OpenWetRich,OpenWetRich,0,FALSE
39398,OpenDryPoor,OpenDryPoor,0,FALSE
39665,OpenWetRich,OpenWetRich,0,FALSE
39666,OpenWetRich,OpenWetRich,0,FALSE
39667,OpenWetRich,OpenWetRich,0,FALSE
39951,ForestWetPoor,ForestWetPoor,1,FALSE
39952,ForestWetPoor,ForestWetPoor,0,FALSE
39953,ForestWetPoor,ForestWetPoor,0,FALSE
39958,OpenWetRich,OpenWetRich,0,FALSE
39959,OpenWetRich,OpenWetRich,0,FALSE
39960,OpenWetRich,OpenWetRich,0,FALSE
39961,OpenWetRich,OpenWetRich,0,FALSE
39963,OpenWetRich,OpenWetRich,0,FALSE
39964,OpenWetRich,OpenWetRich,0,FALSE
39965,OpenWetRich,OpenWetRich,0,FALSE
39966,OpenWetRich,OpenWetRich,0,FALSE
39967,OpenWetRich,OpenWetRich,0,FALSE
39968,OpenWetRich,OpenWetRich,0,FALSE
39969,OpenWetRich,OpenWetRich,0,FALSE
39989,OpenWetRich,OpenWetRich,0,FALSE
40247,ForestWetPoor,ForestWetPoor,1,FALSE
40248,ForestWetPoor,ForestWetPoor,1,FALSE
40249,OpenWetRich,OpenWetRich,0,FALSE
40250,OpenWetRich,OpenWetRich,0,FALSE
40254,OpenWetRich,OpenWetRich,0,FALSE
40255,OpenWetRich,OpenWetRich,0,FALSE
40257,OpenWetRich,OpenWetRich,0,FALSE
40263,OpenWetRich,OpenWetRich,0,FALSE
40284,OpenWetRich,OpenWetRich,0,FALSE
40544,OpenWetRich,OpenWetRich,0,FALSE
40545,OpenWetRich,OpenWetRich,0,FALSE
40549,OpenWetRich,OpenWetRich,0,FALSE
40551,OpenWetRich,OpenWetRich,0,FALSE
40556,OpenWetRich,OpenWetRich,0,FALSE
40559,OpenWetRich,OpenWetRich,0,FALSE
40577,OpenWetRich,OpenWetRich,0,FALSE
40578,OpenWetRich,OpenWetRich,0,FALSE
40579,OpenWetRich,OpenWetRich,0,FALSE
40812,ForestDryPoor,ForestDryPoor,1,FALSE
40813,ForestWetRich,ForestWetRich,1,FALSE
40826,OpenWetRich,OpenWetRich,0,FALSE
40828,OpenWetRich,OpenWetRich,0,FALSE
40844,OpenWetRich,OpenWetRich,0,FALSE
40845,OpenWetRich,OpenWetRich,0,FALSE
40846,OpenWetRich,OpenWetRich,0,FALSE
40848,OpenWetRich,OpenWetRich,0,FALSE
40849,OpenWetRich,OpenWetRich,0,FALSE
40850,OpenWetRich,OpenWetRich,0,FALSE
40855,OpenWetRich,OpenWetRich,0,FALSE
40872,OpenWetRich,OpenWetRich,0,FALSE
40873,OpenWetRich,OpenWetRich,0,FALSE
40874,OpenWetRich,OpenWetRich,0,FALSE
41109,ForestWetRich,ForestWetRich,1,FALSE
41118,OpenWetRich,OpenWetRich,0,FALSE
41119,OpenWetRich,OpenWetRich,0,FALSE
41120,OpenWetRich,OpenWetRich,0,FALSE
41121,OpenWetRich,OpenWetRich,0,FALSE
41124,OpenWetRich,OpenWetRich,0,FALSE
41125,OpenWetRich,OpenWetRich,0,FALSE
41140,OpenWetRich,OpenWetRich,0,FALSE
41141,OpenWetRich,OpenWetRich,0,FALSE
41150,OpenWetRich,OpenWetRich,0,FALSE
41165,ForestWetPoor,ForestWetPoor,1,FALSE
41167,ForestWetPoor,ForestWetPoor,1,FALSE
41168,OpenWetRich,OpenWetRich,0,FALSE
41403,ForestDryPoor,ForestDryPoor,1,FALSE
41405,ForestWetRich,ForestWetRich,1,FALSE
41412,OpenWetRich,OpenWetRich,0,FALSE
41419,OpenWetRich,OpenWetRich,0,FALSE
41420,OpenWetRich,OpenWetRich,0,FALSE
41438,OpenWetRich,OpenWetRich,0,FALSE
41439,OpenWetRich,OpenWetRich,0,FALSE
41440,OpenWetRich,OpenWetRich,0,FALSE
41442,OpenWetRich,OpenWetRich,0,FALSE
41443,OpenWetRich,OpenWetRich,0,FALSE
41444,OpenWetRich,OpenWetRich,0,FALSE
41445,OpenWetRich,OpenWetRich,0,FALSE
41446,OpenWetRich,OpenWetRich,0,FALSE
41447,OpenWetRich,OpenWetRich,0,FALSE
41448,OpenWetRich,OpenWetRich,0,FALSE
41461,ForestWetPoor,ForestWetPoor,1,FALSE
41462,ForestWetPoor,ForestWetPoor,1,FALSE
41463,ForestWetPoor,ForestWetPoor,1,FALSE
41685,OpenWetRich,OpenWetRich,0,FALSE
41694,ForestDryPoor,ForestDryPoor,1,FALSE
41695,ForestDryPoor,ForestDryPoor,1,FALSE
41696,ForestDryPoor,ForestDryPoor,1,FALSE
41697,ForestDryPoor,ForestDryPoor,1,FALSE
41698,ForestDryPoor,ForestDryPoor,1,FALSE
41699,ForestDryPoor,ForestDryPoor,1,FALSE
41700,ForestDryPoor,ForestDryPoor,1,FALSE
41707,OpenWetRich,OpenWetRich,0,FALSE
41710,OpenWetRich,OpenWetRich,0,FALSE
41711,OpenWetRich,OpenWetRich,0,FALSE
41712,ForestDryPoor,ForestDryPoor,1,FALSE
41715,OpenWetRich,OpenWetRich,0,FALSE
41732,OpenDryPoor,OpenDryPoor,0,FALSE
41733,OpenDryPoor,OpenDryPoor,0,FALSE
41734,OpenDryPoor,OpenDryPoor,0,FALSE
41736,OpenWetRich,OpenWetRich,0,FALSE
41741,OpenWetRich,OpenWetRich,0,FALSE
41742,OpenWetRich,OpenWetRich,0,FALSE
41743,OpenWetRich,OpenWetRich,0,FALSE
41744,OpenWetRich,OpenWetRich,0,FALSE
41745,OpenWetRich,OpenWetRich,0,FALSE
41746,OpenWetRich,OpenWetRich,0,FALSE
41755,ForestWetPoor,ForestWetPoor,1,FALSE
41756,ForestWetPoor,ForestWetPoor,1,FALSE
41757,ForestWetPoor,ForestWetPoor,1,FALSE
41758,ForestWetPoor,ForestWetPoor,1,FALSE
41987,ForestDryPoor,ForestDryPoor,1,FALSE
41988,ForestDryPoor,ForestDryPoor,1,FALSE
41989,ForestDryPoor,ForestDryPoor,1,FALSE
41990,ForestDryPoor,ForestDryPoor,1,FALSE
41991,ForestDryPoor,ForestDryPoor,1,FALSE
41992,ForestDryPoor,ForestDryPoor,1,FALSE
41993,ForestDryPoor,ForestDryPoor,1,FALSE
41994,OpenDryRich,OpenDryRich,0,FALSE
41996,OpenWetRich,OpenWetRich,0,FALSE
41997,OpenWetRich,OpenWetRich,0,FALSE
41998,OpenWetRich,OpenWetRich,0,FALSE
42001,OpenWetRich,OpenWetRich,0,FALSE
42002,OpenWetRich,OpenWetRich,0,FALSE
42003,ForestDryPoor,ForestDryPoor,1,FALSE
42004,ForestDryPoor,ForestDryPoor,1,FALSE
42005,ForestDryPoor,ForestDryPoor,0,FALSE
42006,ForestDryPoor,ForestDryPoor,1,FALSE
42007,ForestDryPoor,ForestDryPoor,1,FALSE
42010,OpenWetRich,OpenWetRich,0,FALSE
42013,ForestWetPoor,ForestWetPoor,0,FALSE
42014,ForestWetPoor,ForestWetPoor,1,FALSE
42015,ForestWetPoor,ForestWetPoor,1,FALSE
42029,OpenDryPoor,OpenDryPoor,0,FALSE
42034,OpenWetRich,OpenWetRich,0,FALSE
42035,OpenDryPoor,OpenDryPoor,0,FALSE
42036,OpenWetRich,OpenWetRich,0,FALSE
42037,OpenWetRich,OpenWetRich,0,FALSE
42038,OpenWetRich,OpenWetRich,0,FALSE
42041,OpenWetRich,OpenWetRich,0,FALSE
42042,OpenWetRich,OpenWetRich,0,FALSE
42050,ForestWetPoor,ForestWetPoor,1,FALSE
42051,ForestWetPoor,ForestWetPoor,1,FALSE
42282,ForestDryPoor,ForestDryPoor,1,FALSE
42283,ForestDryPoor,ForestDryPoor,1,FALSE
42284,ForestDryPoor,ForestDryPoor,1,FALSE
42288,OpenWetRich,OpenWetRich,0,FALSE
42289,OpenWetRich,OpenWetRich,0,FALSE
42290,OpenWetRich,OpenWetRich,0,FALSE
42291,OpenWetRich,OpenWetRich,0,FALSE
42298,ForestDryPoor,ForestDryPoor,1,FALSE
42299,ForestDryPoor,ForestDryPoor,1,FALSE
42300,ForestDryPoor,ForestDryPoor,1,FALSE
42306,OpenWetRich,OpenWetRich,0,FALSE
42315,OpenWetRich,OpenWetRich,0,FALSE
42316,OpenWetRich,OpenWetRich,0,FALSE
42317,OpenWetRich,OpenWetRich,0,FALSE
42324,OpenDryPoor,OpenDryPoor,0,FALSE
42331,OpenWetRich,OpenWetRich,0,FALSE
42332,OpenWetRich,OpenWetRich,0,FALSE
42333,OpenWetRich,OpenWetRich,0,FALSE
42338,OpenWetRich,OpenWetRich,0,FALSE
42340,OpenWetRich,OpenWetRich,0,FALSE
42344,OpenWetRich,OpenWetRich,0,FALSE
42345,ForestWetPoor,ForestWetPoor,0,FALSE
42346,ForestWetPoor,ForestWetPoor,0,FALSE
42347,OpenWetRich,OpenWetRich,0,FALSE
42575,ForestDryPoor,ForestDryPoor,1,FALSE
42576,ForestDryPoor,ForestDryPoor,1,FALSE
42577,ForestDryPoor,ForestDryPoor,1,FALSE
42578,ForestDryPoor,ForestDryPoor,1,FALSE
42579,ForestDryPoor,ForestDryPoor,1,FALSE
42583,OpenWetRich,OpenWetRich,0,FALSE
42584,OpenWetRich,OpenWetRich,0,FALSE
42585,OpenDryPoor,OpenDryPoor,0,FALSE
42586,OpenDryPoor,OpenDryPoor,0,FALSE
42601,OpenWetRich,OpenWetRich,0,FALSE
42612,OpenWetRich,OpenWetRich,0,FALSE
42634,OpenWetRich,OpenWetRich,0,FALSE
42870,ForestDryPoor,ForestDryPoor,1,FALSE
42871,ForestDryPoor,ForestDryPoor,1,FALSE
42872,ForestDryPoor,ForestDryPoor,1,FALSE
42873,ForestDryPoor,ForestDryPoor,1,FALSE
42874,OpenDryRich,OpenDryRich,0,FALSE
42877,OpenWetRich,OpenWetRich,0,FALSE
42878,OpenWetRich,OpenWetRich,0,FALSE
42879,OpenWetRich,OpenWetRich,0,FALSE
42903,OpenWetRich,OpenWetRich,0,FALSE
42907,OpenWetRich,OpenWetRich,0,FALSE
42920,OpenWetRich,OpenWetRich,0,FALSE
42929,OpenWetRich,OpenWetRich,0,FALSE
42930,OpenWetRich,OpenWetRich,0,FALSE
42931,OpenWetRich,OpenWetRich,0,FALSE
42932,OpenWetRich,OpenWetRich,0,FALSE
43164,OpenDryPoor,OpenDryPoor,0,FALSE
43165,ForestDryPoor,ForestDryPoor,1,FALSE
43166,ForestDryPoor,ForestDryPoor,1,FALSE
43169,OpenDryRich,OpenDryRich,0,FALSE
43170,OpenDryRich,OpenDryRich,0,FALSE
43171,OpenWetRich,OpenWetRich,0,FALSE
43172,OpenWetRich,OpenWetRich,0,FALSE
43173,OpenWetRich,OpenWetRich,0,FALSE
43174,OpenWetRich,OpenWetRich,0,FALSE
43198,OpenWetRich,OpenWetRich,0,FALSE
43213,ForestWetPoor,ForestWetPoor,1,FALSE
43214,OpenWetRich,OpenWetRich,0,FALSE
43223,OpenWetRich,OpenWetRich,0,FALSE
43229,OpenWetRich,OpenWetRich,0,FALSE
43438,OpenDryPoor,OpenDryPoor,0,FALSE
43460,OpenWetRich,OpenWetRich,0,FALSE
43461,OpenWetRich,OpenWetRich,0,FALSE
43462,OpenWetRich,OpenWetRich,0,FALSE
43463,OpenWetRich,OpenWetRich,0,FALSE
43464,OpenDryRich,OpenDryRich,0,FALSE
43468,OpenWetRich,OpenWetRich,0,FALSE
43509,OpenWetRich,OpenWetRich,0,FALSE
43520,OpenWetRich,OpenWetRich,0,FALSE
43521,OpenWetRich,OpenWetRich,0,FALSE
43524,OpenWetRich,OpenWetRich,0,FALSE
43732,OpenWetRich,OpenWetRich,0,FALSE
43733,OpenDryPoor,OpenDryPoor,0,FALSE
43757,OpenWetRich,OpenWetRich,0,FALSE
43766,OpenWetRich,OpenWetRich,0,FALSE
43767,OpenWetRich,OpenWetRich,0,FALSE
43803,OpenDryPoor,OpenDryPoor,0,FALSE
43804,OpenDryPoor,OpenDryPoor,0,FALSE
43816,OpenWetRich,OpenWetRich,0,FALSE
44047,OpenWetRich,OpenWetRich,0,FALSE
44098,OpenDryPoor,OpenDryPoor,0,FALSE
44099,OpenDryPoor,OpenDryPoor,0,FALSE
44333,OpenWetRich,OpenWetRich,0,FALSE
44356,OpenWetRich,OpenWetRich,0,FALSE
44627,OpenWetRich,OpenWetRich,0,FALSE
44628,OpenWetRich,OpenWetRich,0,FALSE
44638,OpenDryPoor,OpenDryPoor,0,FALSE
44920,OpenDryPoor,OpenDryPoor,0,FALSE
44922,OpenWetRich,OpenWetRich,0,FALSE
45212,OpenDryPoor,OpenDryPoor,0,FALSE
45503,OpenWetRich,OpenWetRich,0,FALSE
45504,OpenWetRich,OpenWetRich,0,FALSE
45523,OpenDryPoor,OpenDryPoor,0,FALSE
45796,OpenWetRich,OpenWetRich,0,FALSE
45797,OpenWetRich,OpenWetRich,0,FALSE
45798,OpenWetRich,OpenWetRich,0,FALSE
45802,OpenWetRich,OpenWetRich,0,FALSE
45819,OpenDryPoor,OpenDryPoor,0,FALSE
45820,OpenDryPoor,OpenDryPoor,0,FALSE
46081,OpenDryPoor,OpenDryPoor,0,FALSE
46082,OpenWetRich,OpenWetRich,0,FALSE
46089,OpenDryPoor,OpenDryPoor,0,FALSE
46091,OpenWetRich,OpenWetRich,0,FALSE
46376,OpenDryPoor,OpenDryPoor,0,FALSE
46381,OpenWetRich,OpenWetRich,0,FALSE
46384,OpenWetRich,OpenWetRich,0,FALSE
46389,OpenWetRich,OpenWetRich,0,FALSE
46673,OpenWetRich,OpenWetRich,0,FALSE
46674,OpenWetRich,OpenWetRich,0,FALSE
46675,OpenWetRich,OpenWetRich,0,FALSE
46677,OpenWetRich,OpenWetRich,0,FALSE
46678,OpenWetRich,OpenWetRich,0,FALSE
46679,OpenWetRich,OpenWetRich,0,FALSE
46965,OpenWetRich,OpenWetRich,0,FALSE
47575,OpenWetRich,OpenWetRich,0,FALSE
47576,OpenWetRich,OpenWetRich,0,FALSE
47846,OpenWetRich,OpenWetRich,0,FALSE
47848,OpenWetRich,OpenWetRich,0,FALSE
48142,OpenWetRich,OpenWetRich,0,FALSE
48156,OpenWetRich,OpenWetRich,0,FALSE
48452,OpenDryPoor,OpenDryPoor,0,FALSE
52570,OpenWetRich,OpenWetRich,0,FALSE
52891,OpenWetRich,OpenWetRich,0,FALSE
53478,OpenWetRich,OpenWetRich,0,FALSE
53775,OpenWetRich,OpenWetRich,0,FALSE
54377,OpenWetRich,OpenWetRich,0,FALSE
54378,OpenWetRich,OpenWetRich,0,FALSE
54655,OpenDryPoor,OpenDryPoor,0,FALSE
54943,OpenWetRich,OpenWetRich,0,FALSE
54951,OpenDryPoor,OpenDryPoor,0,FALSE
55227,OpenDryPoor,OpenDryPoor,0,FALSE
55228,OpenDryPoor,OpenDryPoor,0,FALSE
55520,OpenWetRich,OpenWetRich,0,FALSE
55521,OpenWetRich,OpenWetRich,0,FALSE
55522,OpenWetRich,OpenWetRich,0,FALSE
55523,OpenWetRich,OpenWetRich,0,FALSE
55524,OpenWetRich,OpenWetRich,0,FALSE
55530,OpenWetRich,OpenWetRich,0,FALSE
55533,OpenWetRich,OpenWetRich,0,FALSE
55553,ForestDryRich,ForestDryRich,1,FALSE
55554,ForestDryRich,ForestDryRich,0,FALSE
55555,ForestDryRich,ForestDryRich,0,FALSE
55557,OpenWetRich,OpenWetRich,0,FALSE
55558,OpenWetRich,OpenWetRich,0,FALSE
55559,OpenWetRich,OpenWetRich,0,FALSE
55816,OpenWetRich,OpenWetRich,0,FALSE
55818,OpenWetRich,OpenWetRich,0,FALSE
55819,OpenWetRich,OpenWetRich,0,FALSE
55848,ForestDryRich,ForestDryRich,1,FALSE
55849,ForestDryRich,ForestDryRich,1,FALSE
55850,ForestDryRich,ForestDryRich,0,FALSE
56124,OpenWetRich,OpenWetRich,0,FALSE
56129,OpenWetRich,OpenWetRich,0,FALSE
56143,ForestDryRich,ForestDryRich,1,FALSE
56144,ForestDryRich,ForestDryRich,1,FALSE
56145,ForestDryRich,ForestDryRich,1,FALSE
56147,OpenWetRich,OpenWetRich,0,FALSE
56148,OpenWetRich,OpenWetRich,0,FALSE
56149,OpenWetRich,OpenWetRich,0,FALSE
56150,OpenWetRich,OpenWetRich,0,FALSE
56439,ForestDryRich,ForestDryRich,1,FALSE
56440,ForestDryRich,ForestDryRich,1,FALSE
56441,OpenWetRich,OpenWetRich,0,FALSE
56442,OpenWetRich,OpenWetRich,0,FALSE
56443,OpenWetRich,OpenWetRich,0,FALSE
56444,OpenWetRich,OpenWetRich,0,FALSE
57022,OpenWetRich,OpenWetRich,0,FALSE
